P_prefix,amount,day,payee,payer,step
5340,25,1,big_mid,H68,168
5365,25,1,big_long,H69,169
5365,25,1,big_short,H70,170
5390,25,1,big_mid,H71,171
5415,25,1,big_long,H72,172
5440,25,1,big_short,H73,173
5440,25,1,big_mid,H74,174
5465,25,1,big_long,H75,175
5465,25,1,big_short,H76,176
5490,25,1,big_mid,H77,177
5490,25,1,big_long,H78,178
5515,25,1,big_short,H79,179
5515,25,1,big_mid,H80,180
5540,25,1,big_long,H81,181
5565,25,1,big_short,H82,182
5573,25,1,big_mid,H83,183
5573,25,1,big_long,H84,184
5598,25,1,big_short,H85,185
5598,25,1,big_mid,H86,186
5601,25,1,big_long,H87,187
5626,25,1,big_short,H88,188
5626,25,1,big_mid,H89,189
5651,25,1,big_long,H90,190
5651,25,1,big_short,H91,191
5676,25,1,big_mid,H92,192
5676,25,1,big_long,H93,193
5701,25,1,big_short,H94,194
5726,25,1,big_mid,H95,195
5751,25,1,big_long,H96,196
5751,25,1,big_short,H97,197
5776,25,1,big_mid,H98,198
5785,25,1,big_long,H99,199
5785,25,1,big_short,H100,200
