P_prefix,amount,day,payee,payer,step
5112,25,1,big_mid,H68,168
5137,25,1,big_long,H69,169
5137,25,1,big_short,H70,170
5162,25,1,big_mid,H71,171
5187,25,1,big_long,H72,172
5212,25,1,big_short,H73,173
5212,25,1,big_mid,H74,174
5237,25,1,big_long,H75,175
5237,25,1,big_short,H76,176
5262,25,1,big_mid,H77,177
5262,25,1,big_long,H78,178
5287,25,1,big_short,H79,179
5287,25,1,big_mid,H80,180
5312,25,1,big_long,H81,181
5337,25,1,big_short,H82,182
5345,25,1,big_mid,H83,183
5345,25,1,big_long,H84,184
5370,25,1,big_short,H85,185
5370,25,1,big_mid,H86,186
5373,25,1,big_long,H87,187
5398,25,1,big_short,H88,188
5398,25,1,big_mid,H89,189
5423,25,1,big_long,H90,190
5423,25,1,big_short,H91,191
5448,25,1,big_mid,H92,192
5448,25,1,big_long,H93,193
5473,25,1,big_short,H94,194
5498,25,1,big_mid,H95,195
5523,25,1,big_long,H96,196
5523,25,1,big_short,H97,197
5548,25,1,big_mid,H98,198
5557,25,1,big_long,H99,199
5557,25,1,big_short,H100,200
